,nbr_retweet,period,botscore,cleaned_tweet,identity,retweet
8775,0,3,0.1701324265302999,wonder see fanniemae freddiemac implement similar moratorium u outbreak get bad china italy mortgage coronavirus ,Human,0
8776,0,3,0.11956986651967942,anyone tell concerned point cornavirus general coronavirus italy lockdown spread slows china south korea coronavirus ,Human,0
8777,0,3,0.413569897933165,anxiety isolation boredom side effect coronavirus china,Human,0
8778,0,3,0.18207903130928815,coronavirus told mask dont help yet people including pres china wearing one fact cant buy them dont must bad watch first responder wearing see health official wearing dont work b,Human,0
8779,1,3,0.11116719108518804,phylogenetic analysis gisaid data clearly show close phylogenetic connection early case china conclusive evidence covid coronavirus originated china absent evidence strong well supported hypothesis comtvaudkj,Human,1
8780,1,3,0.15881746424200632,figure explains italy europes fourth largest economy highest number case coronavirus outside china ,Human,1
8781,3,3,0.2079055732880228,surely is couple flue season hard conclude effort managing u fit timeline opposed managing coronavirus china put entire hospital much fast that long hedging bet flue season aust ,Human,3
8782,0,3,0.0825396626774012,coronavirus like pasta invented china spread italian,Human,0
8783,0,3,0.26734400306340506,ive feeling coronavirus b beginning endthe euthe spread expose major flaw schengenultimately help contain spreadchina r propping italylike greecethe plight poor migrantsit might take  yearsput plan inaction ,Human,0
8784,0,3,0.11956986651967942,appears china south korea changed curve coronavirus infection mass testing everyday smaller smaller amount infected people realdonaldtrump smart enough figure out enablers long country let u in,Human,0
8785,0,3,0.0825396626774012,coronavirus like pasta invented china spread italian,Human,0
8786,0,3,0.13802618960216584,wuhan close last makeshift coronavirus hospital china infection rate fallscoronavirus ,Human,0
8787,0,3,0.13802618960216584,called boomer virus would easier   dead china   dead coronavirus,Human,0
8788,0,3,0.1285158337598371,new china coronavirus case trending if trust beijing s word,Human,0
8789,0,3,0.0825396626774012,coronavirus like pasta invented china spread italian,Human,0
8790,0,3,0.0825396626774012,usa president golf nation burn bec itll miraculous go away warm up say epidemiologist pres known id sprung medical school coronavirus like pasta invented china spread italian,Human,0
8791,0,3,0.5565870373496533,imagine united state china arrested go without face mask coronavirus  via rntk  tuesdaythoughts,Bot,0
8792,0,3,0.811958127868811,growth recovered case coronavirus covid  china  case   bahrain  case   italy  case   spain  case   egypt  case ,Bot,0
8793,0,3,0.811958127868811,growth death coronavirus covid  u  case   uk  case   italy  case   china  case   spain  case ,Bot,0
8794,1,3,0.06078011352084069,china know based fact virus originated there overwhelmed case stop lying number singapore well though need adopt mitigation practice situation coronavirus,Human,1
8795,0,3,0.811958127868811,country affected coronavirus coronavirusoutbreak covid  china   italy   iran islamic republic of   republic korea   france ,Bot,0
8796,0,3,0.5156433305312286,gap reopens nyc office coronavirus case inaccurate wuhan coronavirus coronaviruschina covid covidchina covid,Bot,0
8797,0,3,0.7248402160410153,coronavirus update italy second china coronavirus case  surpassing south korea cpaccoronavirus coronavirusoutbreak covid coronavirus coronavirusupdate ,Bot,0
8798,3,1,0.26734400306340506,wuhan coronavirus virus originated illegal animal market believed originated bat already killed  people least  case authority fear another change china virus spreading quickly retail datascience componjqwdpqy,Human,3
8799,6,1,0.3742667881821624,wild animal source food emporium linked china coronavirus epidemic smorgasbord exotic wildlife wolf pup meat civet sold civet linked  yr ago sars emporium known huanan seafood mkt wuhan image civet ,Human,6
8800,0,1,0.2079055732880228,breaking live impeachmentday  coverage coronavirus outbreak communist china the alex jones show trumpimpeachmenttrial election maga kaglandslidevictory trumpisinnocent wakeupamerica deepstate infowars ,Human,0
8801,1,1,0.413569897933165,china coronavirus update is dangerous is done biospace lifesciences biotech pharma,Human,1
8802,0,1,0.13802618960216584,first human infection new coronavirus reported united state washington state stay tuned cdcgov monitor outbreak started wuhan china ,Human,0
8803,3,1,0.3184188561317807,hawaii health official advising resident get flu shot help detection case coronavirus affected  people china killed nine,Human,3
8804,29,1,0.19466773728450495,death toll china coronavirus rise ,Human,29
8805,17,1,0.28378247513569405,new estimate double previous estimate scientist released last week suggested  people likely infected january  coronavirus chinapneumonia china chinavirus wuhancoronavirus wuhanoutbreak ,Human,17
8806,0,1,0.393746460000491,manila bulletin pandemic fear grow china coronavirus toll rise nine,Human,0
8807,0,1,0.8669901931103381,travelrelated stock got hit growing fear chinabased coronavirus spreading around globe yesterday cdc announced first confirmed case virus u coronavirus u china thailand cdc japan southkorea taiwan comzivgjyewop,Bot,0
8808,1,1,0.08899515596679244,priority ensure safety security traveling public cdcgov begin screening traveler arriving ohare wuhan china later week,Human,1
8809,3,1,0.10328573467123618,world health organization who hold emergency committee meeting pm et wednesday determine whether declare international public health emergency coronavirus outbreak china who drtedros coronavirus ,Human,3
8810,2,1,0.08899515596679244,china coronavirus death hit  heightening global alarm death china new virus rose  wednesday  case confirmed increasing fear contagion infection suspected originate illegallytraded wildlife reutersworld,Human,2
8811,0,1,0.11956986651967942,horrible travel stopped china prevent least slow spread this seems simple me wereallgonnadie china superbug coronavirus,Human,0
8812,0,1,0.11956986651967942,healthy able wear face mask whilst unhealthy sick coughing sneezing freely public transport crowded area oh yeah face mask ban still applies farce coronavirus influenza selfishbastards china hongkong carrielam,Human,0
8813,2,1,0.11956986651967942,international official concerned new sarsrelated virus emerged central china halting wildlife trade reduce future risk insightful article new coronavirus outbreak ,Human,2
8814,0,1,0.19466773728450495,face mask sold temperature check airport train station became new norm china strove tuesday control outbreak new coronavirus ap lowellsunnews outbreak coronavirus mask precaution respiratorysyndrome,Human,0
8815,0,1,0.11116719108518804,first case coronavirus reported u person person transmissionhow quickly coronavirus spread coronavirus china u persontopersontransmission quickly wuhan virus spread ,Human,0
8816,0,1,0.2079055732880228,thing made china doesnt break easy coronavirus,Human,0
8817,1,1,0.06078011352084069,icablenews china team visited wild animal market guangzhou days ago citizen worry coronavirus said entirely trust govt anyway wish world good luck wuhancoronavirus pneumonia comzflmagdg,Human,1
8818,1,1,0.14812070832967303,coronavirus china update coronavirus death double overnight  suspected case identified st petersburg,Human,1
8819,0,1,0.33655519548719853,deadly china coronavirus scare world leader action were ready next pandemic,Human,0
8820,0,1,0.300816711527256,coronavirus death toll double  china struggle halt spread ,Human,0
8821,0,1,0.28378247513569405,hong kong wuhan virus outbreak man quarantined passenger sat near put observation isolation ward wuhanpneumonia wuhancoronavirus chinapneumonia coronavirus ,Human,0
8822,0,1,0.4336774335329319,nokr confirms  people died coronavirus  case killer strain confirmed official said latest figure reveal  case china four thailand two hong kong one u publichealth globalhealth cdc comrqlaresnu,Human,0
8823,0,1,0.26734400306340506,maybe china spread coronavirus purpose ,Human,0
8824,0,1,0.10328573467123618,death toll rose  coronavirus outbreak china wednesday  people infected official scramble curtail spread imposing travel restriction china coronavirus,Human,0
8825,0,1,0.49505756400804624,lax screening passenger china coronavirus reach u,Human,0
8826,0,1,0.7081126267613624,death toll china rise  coronavirus additionally number confirmed case risen  hubei bringing total across mainland china  according national health authority wuhan health commission ,Bot,0
8827,8,1,0.03508264339315584, die china coronavirus  affected amid global fear,Human,8
8828,0,1,0.22179568769021463,w e r k dont say didnt warn coronavirus chinacoronavirus,Human,0
8829,0,1,0.037980136466376074,death toll new coronavirus outbreak china increase  confirmed case infection rising  authority warned disease could spread holiday season ,Human,0
8830,2,1,0.06565556198004287,originated huanan seafood wholesale market wuhan china chinese scientist able isolate unravel genetic code virus confirms completely new however genetic code show virus around  similarity sars coronavirus,Human,2
8831,0,1,0.09590276214117437,controlled sooner could seriously impact world trade worsen economiccrisis china coronavirus,Human,0
8832,0,1,0.14812070832967303,brhodes tvietor give new outbreak china coronavirus report nti oct last year time talk foreignpolicy progressive value global health leverage resource world respond to ,Human,0
8833,1,1,0.07089257330076087,single wuhan coronavirus case yet xinjiang plague spread centre china wuhan divine message chairman xi release  million plus uighur concentration campshmm,Human,1
8834,0,1,0.7713044789889335,organ failure pneumonia death symptom coronavirus highly contagious illness originating wuhan china airport los angeles san francisco new york started screening passenger wuhan last week coronavirus wuhan ,Bot,0
